season,round,circuit_id,driver,date_of_birth,nationality,constructor,grid,time,status,points,podium
2018,11,hockenheimring,brendon_hartley,1989-11-10,New Zealander,toro_rosso,17,5584042.0,Finished,1.0,10
2018,11,hockenheimring,kevin_magnussen,1992-10-05,Danish,haas,5,5584764.0,Finished,0.0,11
2018,11,hockenheimring,sainz,1994-09-01,Spanish,renault,8,5592914.0,Finished,0.0,12
2018,11,hockenheimring,vandoorne,1992-03-26,Belgian,mclaren,19,5596462.0,Finished,0.0,13
2018,11,hockenheimring,gasly,1996-02-07,French,toro_rosso,16,,+1 Lap,0.0,14
2018,11,hockenheimring,leclerc,1997-10-16,Monegasque,sauber,9,,+1 Lap,0.0,15
2018,11,hockenheimring,alonso,1981-07-29,Spanish,mclaren,11,,Retired,0.0,16
2018,11,hockenheimring,stroll,1998-10-29,Canadian,williams,18,,Engine,0.0,17
2018,11,hockenheimring,vettel,1987-07-03,German,ferrari,1,,Accident,0.0,18
2018,11,hockenheimring,sirotkin,1995-08-27,Russian,williams,12,,Engine,0.0,19
2018,11,hockenheimring,ricciardo,1989-07-01,Australian,red_bull,20,,Engine,0.0,20
2018,12,hungaroring,hamilton,1985-01-07,British,mercedes,1,5836427.0,Finished,25.0,1
2018,12,hungaroring,vettel,1987-07-03,German,ferrari,4,5853550.0,Finished,18.0,2
2018,12,hungaroring,raikkonen,1979-10-17,Finnish,ferrari,3,5856528.0,Finished,15.0,3
2018,12,hungaroring,ricciardo,1989-07-01,Australian,red_bull,12,5882846.0,Finished,12.0,4
2018,12,hungaroring,bottas,1989-08-28,Finnish,mercedes,2,5886427.0,Finished,10.0,5
2018,12,hungaroring,gasly,1996-02-07,French,toro_rosso,6,5909700.0,Finished,8.0,6
2018,12,hungaroring,kevin_magnussen,1992-10-05,Danish,haas,9,,+1 Lap,6.0,7
2018,12,hungaroring,alonso,1981-07-29,Spanish,mclaren,11,,+1 Lap,4.0,8
2018,12,hungaroring,sainz,1994-09-01,Spanish,renault,5,,+1 Lap,2.0,9
2018,12,hungaroring,grosjean,1986-04-17,French,haas,10,,+1 Lap,1.0,10
2018,12,hungaroring,brendon_hartley,1989-11-10,New Zealander,toro_rosso,8,,+1 Lap,0.0,11
2018,12,hungaroring,hulkenberg,1987-08-19,German,renault,13,,+1 Lap,0.0,12
2018,12,hungaroring,ocon,1996-09-17,French,force_india,18,,+1 Lap,0.0,13
2018,12,hungaroring,perez,1990-01-26,Mexican,force_india,19,,+1 Lap,0.0,14
2018,12,hungaroring,ericsson,1990-09-02,Swedish,sauber,14,,+2 Laps,0.0,15
2018,12,hungaroring,sirotkin,1995-08-27,Russian,williams,20,,+2 Laps,0.0,16
2018,12,hungaroring,stroll,1998-10-29,Canadian,williams,15,,+2 Laps,0.0,17
2018,12,hungaroring,vandoorne,1992-03-26,Belgian,mclaren,16,,Gearbox,0.0,18
2018,12,hungaroring,max_verstappen,1997-09-30,Dutch,red_bull,7,,Power loss,0.0,19
2018,12,hungaroring,leclerc,1997-10-16,Monegasque,sauber,17,,Suspension,0.0,20
2018,13,spa,vettel,1987-07-03,German,ferrari,2,5014476.0,Finished,25.0,1
2018,13,spa,hamilton,1985-01-07,British,mercedes,1,5025537.0,Finished,18.0,2
2018,13,spa,max_verstappen,1997-09-30,Dutch,red_bull,7,5045848.0,Finished,15.0,3
2018,13,spa,bottas,1989-08-28,Finnish,mercedes,19,5078081.0,Finished,12.0,4
2018,13,spa,perez,1990-01-26,Mexican,force_india,4,5085499.0,Finished,10.0,5
2018,13,spa,ocon,1996-09-17,French,force_india,3,5093996.0,Finished,8.0,6
2018,13,spa,grosjean,1986-04-17,French,haas,5,5100429.0,Finished,6.0,7
2018,13,spa,kevin_magnussen,1992-10-05,Danish,haas,9,5102115.0,Finished,4.0,8
2018,13,spa,gasly,1996-02-07,French,toro_rosso,10,5120368.0,Finished,2.0,9
2018,13,spa,ericsson,1990-09-02,Swedish,sauber,13,,+1 Lap,1.0,10
2018,13,spa,sainz,1994-09-01,Spanish,renault,14,,+1 Lap,0.0,11
2018,13,spa,sirotkin,1995-08-27,Russian,williams,16,,+1 Lap,0.0,12
2018,13,spa,stroll,1998-10-29,Canadian,williams,17,,+1 Lap,0.0,13
2018,13,spa,brendon_hartley,1989-11-10,New Zealander,toro_rosso,11,,+1 Lap,0.0,14
2018,13,spa,vandoorne,1992-03-26,Belgian,mclaren,18,,+1 Lap,0.0,15
2018,13,spa,ricciardo,1989-07-01,Australian,red_bull,8,,Retired,0.0,16
2018,13,spa,raikkonen,1979-10-17,Finnish,ferrari,6,,Brakes,0.0,17
2018,13,spa,leclerc,1997-10-16,Monegasque,sauber,12,,Accident,0.0,18
2018,13,spa,alonso,1981-07-29,Spanish,mclaren,15,,Accident,0.0,19
2018,13,spa,hulkenberg,1987-08-19,German,renault,20,,Accident,0.0,20
2018,14,monza,hamilton,1985-01-07,British,mercedes,3,4614484.0,Finished,25.0,1
2018,14,monza,raikkonen,1979-10-17,Finnish,ferrari,1,4623189.0,Finished,18.0,2
2018,14,monza,bottas,1989-08-28,Finnish,mercedes,4,4628550.0,Finished,15.0,3
2018,14,monza,vettel,1987-07-03,German,ferrari,2,4630635.0,Finished,12.0,4
2018,14,monza,max_verstappen,1997-09-30,Dutch,red_bull,5,4632692.0,Finished,10.0,5
2018,14,monza,ocon,1996-09-17,French,force_india,8,4672245.0,Finished,8.0,6
2018,14,monza,perez,1990-01-26,Mexican,force_india,14,4673162.0,Finished,6.0,7
2018,14,monza,sainz,1994-09-01,Spanish,renault,7,4692624.0,Finished,4.0,8
2018,14,monza,stroll,1998-10-29,Canadian,williams,10,,+1 Lap,2.0,9
2018,14,monza,sirotkin,1995-08-27,Russian,williams,12,,+1 Lap,1.0,10
2018,14,monza,leclerc,1997-10-16,Monegasque,sauber,15,,+1 Lap,0.0,11
2018,14,monza,vandoorne,1992-03-26,Belgian,mclaren,17,,+1 Lap,0.0,12
2018,14,monza,hulkenberg,1987-08-19,German,renault,20,,+1 Lap,0.0,13
2018,14,monza,gasly,1996-02-07,French,toro_rosso,9,,+1 Lap,0.0,14
2018,14,monza,ericsson,1990-09-02,Swedish,sauber,18,,+1 Lap,0.0,15
2018,14,monza,kevin_magnussen,1992-10-05,Danish,haas,11,,+1 Lap,0.0,16
2018,14,monza,ricciardo,1989-07-01,Australian,red_bull,19,,Engine,0.0,17
2018,14,monza,alonso,1981-07-29,Spanish,mclaren,13,,Engine,0.0,18
2018,14,monza,brendon_hartley,1989-11-10,New Zealander,toro_rosso,16,,Brakes,0.0,19
2018,14,monza,grosjean,1986-04-17,French,haas,6,4670804.0,Disqualified,0.0,20
2018,15,marina_bay,hamilton,1985-01-07,British,mercedes,1,6671611.0,Finished,25.0,1
2018,15,marina_bay,max_verstappen,1997-09-30,Dutch,red_bull,2,6680572.0,Finished,18.0,2
2018,15,marina_bay,vettel,1987-07-03,German,ferrari,3,6711595.0,Finished,15.0,3
2018,15,marina_bay,bottas,1989-08-28,Finnish,mercedes,4,6723541.0,Finished,12.0,4
2018,15,marina_bay,raikkonen,1979-10-17,Finnish,ferrari,5,6724612.0,Finished,10.0,5
2018,15,marina_bay,ricciardo,1989-07-01,Australian,red_bull,6,6725593.0,Finished,8.0,6
2018,15,marina_bay,alonso,1981-07-29,Spanish,mclaren,11,6774612.0,Finished,6.0,7
2018,15,marina_bay,sainz,1994-09-01,Spanish,renault,12,,+1 Lap,4.0,8
2018,15,marina_bay,leclerc,1997-10-16,Monegasque,sauber,13,,+1 Lap,2.0,9
2018,15,marina_bay,hulkenberg,1987-08-19,German,renault,10,,+1 Lap,1.0,10
2018,15,marina_bay,ericsson,1990-09-02,Swedish,sauber,14,,+1 Lap,0.0,11
2018,15,marina_bay,vandoorne,1992-03-26,Belgian,mclaren,18,,+1 Lap,0.0,12
2018,15,marina_bay,gasly,1996-02-07,French,toro_rosso,15,,+1 Lap,0.0,13
2018,15,marina_bay,stroll,1998-10-29,Canadian,williams,20,,+1 Lap,0.0,14
2018,15,marina_bay,grosjean,1986-04-17,French,haas,8,,+1 Lap,0.0,15
2018,15,marina_bay,perez,1990-01-26,Mexican,force_india,7,,+1 Lap,0.0,16
2018,15,marina_bay,brendon_hartley,1989-11-10,New Zealander,toro_rosso,17,,+1 Lap,0.0,17
2018,15,marina_bay,kevin_magnussen,1992-10-05,Danish,haas,16,,+2 Laps,0.0,18
2018,15,marina_bay,sirotkin,1995-08-27,Russian,williams,19,,+2 Laps,0.0,19
2018,15,marina_bay,ocon,1996-09-17,French,force_india,9,,Collision,0.0,20
2018,16,sochi,hamilton,1985-01-07,British,mercedes,2,5245181.0,Finished,25.0,1
2018,16,sochi,bottas,1989-08-28,Finnish,mercedes,1,5247726.0,Finished,18.0,2
2018,16,sochi,vettel,1987-07-03,German,ferrari,3,5252668.0,Finished,15.0,3
2018,16,sochi,raikkonen,1979-10-17,Finnish,ferrari,4,5261724.0,Finished,12.0,4
2018,16,sochi,max_verstappen,1997-09-30,Dutch,red_bull,19,5276197.0,Finished,10.0,5
2018,16,sochi,ricciardo,1989-07-01,Australian,red_bull,18,5325632.0,Finished,8.0,6
2018,16,sochi,leclerc,1997-10-16,Monegasque,sauber,7,5343571.0,Finished,6.0,7
2018,16,sochi,kevin_magnussen,1992-10-05,Danish,haas,5,,+1 Lap,4.0,8
2018,16,sochi,ocon,1996-09-17,French,force_india,6,,+1 Lap,2.0,9
2018,16,sochi,perez,1990-01-26,Mexican,force_india,8,,+1 Lap,1.0,10
2018,16,sochi,grosjean,1986-04-17,French,haas,9,,+1 Lap,0.0,11
2018,16,sochi,hulkenberg,1987-08-19,German,renault,12,,+1 Lap,0.0,12
2018,16,sochi,ericsson,1990-09-02,Swedish,sauber,10,,+1 Lap,0.0,13
2018,16,sochi,alonso,1981-07-29,Spanish,mclaren,16,,+1 Lap,0.0,14
2018,16,sochi,stroll,1998-10-29,Canadian,williams,14,,+1 Lap,0.0,15
2018,16,sochi,vandoorne,1992-03-26,Belgian,mclaren,15,,+2 Laps,0.0,16
2018,16,sochi,sainz,1994-09-01,Spanish,renault,11,,+2 Laps,0.0,17
2018,16,sochi,sirotkin,1995-08-27,Russian,williams,13,,+2 Laps,0.0,18
2018,16,sochi,gasly,1996-02-07,French,toro_rosso,17,,Brakes,0.0,19
2018,16,sochi,brendon_hartley,1989-11-10,New Zealander,toro_rosso,20,,Brakes,0.0,20
2018,17,suzuka,hamilton,1985-01-07,British,mercedes,1,5237062.0,Finished,25.0,1
2018,17,suzuka,bottas,1989-08-28,Finnish,mercedes,2,5249981.0,Finished,18.0,2
2018,17,suzuka,max_verstappen,1997-09-30,Dutch,red_bull,3,5251357.0,Finished,15.0,3
2018,17,suzuka,ricciardo,1989-07-01,Australian,red_bull,15,5256557.0,Finished,12.0,4
2018,17,suzuka,raikkonen,1979-10-17,Finnish,ferrari,4,5288060.0,Finished,10.0,5
2018,17,suzuka,vettel,1987-07-03,German,ferrari,8,5306935.0,Finished,8.0,6
2018,17,suzuka,perez,1990-01-26,Mexican,force_india,9,5316441.0,Finished,6.0,7
2018,17,suzuka,grosjean,1986-04-17,French,haas,5,5324260.0,Finished,4.0,8
2018,17,suzuka,ocon,1996-09-17,French,force_india,11,5325117.0,Finished,2.0,9
2018,17,suzuka,sainz,1994-09-01,Spanish,renault,13,,+1 Lap,1.0,10
2018,17,suzuka,gasly,1996-02-07,French,toro_rosso,7,,+1 Lap,0.0,11
2018,17,suzuka,ericsson,1990-09-02,Swedish,sauber,20,,+1 Lap,0.0,12
2018,17,suzuka,brendon_hartley,1989-11-10,New Zealander,toro_rosso,6,,+1 Lap,0.0,13
2018,17,suzuka,alonso,1981-07-29,Spanish,mclaren,18,,+1 Lap,0.0,14
2018,17,suzuka,vandoorne,1992-03-26,Belgian,mclaren,19,,+1 Lap,0.0,15
2018,17,suzuka,sirotkin,1995-08-27,Russian,williams,17,,+1 Lap,0.0,16
2018,17,suzuka,stroll,1998-10-29,Canadian,williams,14,,+1 Lap,0.0,17
2018,17,suzuka,leclerc,1997-10-16,Monegasque,sauber,10,,Mechanical,0.0,18
2018,17,suzuka,hulkenberg,1987-08-19,German,renault,16,,Engine,0.0,19
2018,17,suzuka,kevin_magnussen,1992-10-05,Danish,haas,12,,Collision damage,0.0,20
2018,18,americas,raikkonen,1979-10-17,Finnish,ferrari,2,5658643.0,Finished,25.0,1
2018,18,americas,max_verstappen,1997-09-30,Dutch,red_bull,18,5659924.0,Finished,18.0,2
2018,18,americas,hamilton,1985-01-07,British,mercedes,1,5660985.0,Finished,15.0,3
2018,18,americas,vettel,1987-07-03,German,ferrari,5,5676865.0,Finished,12.0,4
2018,18,americas,bottas,1989-08-28,Finnish,mercedes,3,5683387.0,Finished,10.0,5
2018,18,americas,hulkenberg,1987-08-19,German,renault,7,5745853.0,Finished,8.0,6
2018,18,americas,sainz,1994-09-01,Spanish,renault,11,5753637.0,Finished,6.0,7
2018,18,americas,perez,1990-01-26,Mexican,force_india,10,5759723.0,Finished,4.0,8
2018,18,americas,brendon_hartley,1989-11-10,New Zealander,toro_rosso,20,,+1 Lap,2.0,9
2018,18,americas,ericsson,1990-09-02,Swedish,sauber,16,,+1 Lap,1.0,10
2018,18,americas,vandoorne,1992-03-26,Belgian,mclaren,17,,+1 Lap,0.0,11
2018,18,americas,gasly,1996-02-07,French,toro_rosso,19,,+1 Lap,0.0,12
2018,18,americas,sirotkin,1995-08-27,Russian,williams,14,,+1 Lap,0.0,13
2018,18,americas,stroll,1998-10-29,Canadian,williams,15,,+2 Laps,0.0,14
2018,18,americas,leclerc,1997-10-16,Monegasque,sauber,9,,Collision damage,0.0,15
2018,18,americas,ricciardo,1989-07-01,Australian,red_bull,4,,Battery,0.0,16
2018,18,americas,grosjean,1986-04-17,French,haas,8,,Collision damage,0.0,17
2018,18,americas,alonso,1981-07-29,Spanish,mclaren,13,,Collision,0.0,18
2018,18,americas,ocon,1996-09-17,French,force_india,6,,Disqualified,0.0,19
2018,18,americas,kevin_magnussen,1992-10-05,Danish,haas,12,,Disqualified,0.0,20
2018,19,rodriguez,max_verstappen,1997-09-30,Dutch,red_bull,2,5908851.0,Finished,25.0,1
2018,19,rodriguez,vettel,1987-07-03,German,ferrari,4,5926167.0,Finished,18.0,2
2018,19,rodriguez,raikkonen,1979-10-17,Finnish,ferrari,6,5958765.0,Finished,15.0,3
2018,19,rodriguez,hamilton,1985-01-07,British,mercedes,3,5987589.0,Finished,12.0,4
2018,19,rodriguez,bottas,1989-08-28,Finnish,mercedes,5,,+1 Lap,10.0,5
2018,19,rodriguez,hulkenberg,1987-08-19,German,renault,7,,+2 Laps,8.0,6
2018,19,rodriguez,leclerc,1997-10-16,Monegasque,sauber,9,,+2 Laps,6.0,7
2018,19,rodriguez,vandoorne,1992-03-26,Belgian,mclaren,15,,+2 Laps,4.0,8
2018,19,rodriguez,ericsson,1990-09-02,Swedish,sauber,10,,+2 Laps,2.0,9
2018,19,rodriguez,gasly,1996-02-07,French,toro_rosso,20,,+2 Laps,1.0,10
2018,19,rodriguez,ocon,1996-09-17,French,force_india,11,,+2 Laps,0.0,11
2018,19,rodriguez,stroll,1998-10-29,Canadian,williams,17,,+2 Laps,0.0,12
2018,19,rodriguez,sirotkin,1995-08-27,Russian,williams,19,,+2 Laps,0.0,13
2018,19,rodriguez,brendon_hartley,1989-11-10,New Zealander,toro_rosso,14,,+2 Laps,0.0,14
2018,19,rodriguez,kevin_magnussen,1992-10-05,Danish,haas,16,,+2 Laps,0.0,15
2018,19,rodriguez,grosjean,1986-04-17,French,haas,18,,+3 Laps,0.0,16
2018,19,rodriguez,ricciardo,1989-07-01,Australian,red_bull,1,,Engine,0.0,17
2018,19,rodriguez,perez,1990-01-26,Mexican,force_india,13,,Brakes,0.0,18
2018,19,rodriguez,sainz,1994-09-01,Spanish,renault,8,,Suspension,0.0,19
2018,19,rodriguez,alonso,1981-07-29,Spanish,mclaren,12,,Engine,0.0,20
2018,20,interlagos,hamilton,1985-01-07,British,mercedes,1,5229066.0,Finished,25.0,1
2018,20,interlagos,max_verstappen,1997-09-30,Dutch,red_bull,5,5230535.0,Finished,18.0,2
2018,20,interlagos,raikkonen,1979-10-17,Finnish,ferrari,4,5233830.0,Finished,15.0,3
2018,20,interlagos,ricciardo,1989-07-01,Australian,red_bull,11,5234259.0,Finished,12.0,4
2018,20,interlagos,bottas,1989-08-28,Finnish,mercedes,3,5252009.0,Finished,10.0,5
2018,20,interlagos,vettel,1987-07-03,German,ferrari,2,5256063.0,Finished,8.0,6
2018,20,interlagos,leclerc,1997-10-16,Monegasque,sauber,7,5273265.0,Finished,6.0,7
2018,20,interlagos,grosjean,1986-04-17,French,haas,8,5280296.0,Finished,4.0,8
2018,20,interlagos,kevin_magnussen,1992-10-05,Danish,haas,10,5281923.0,Finished,2.0,9
2018,20,interlagos,perez,1990-01-26,Mexican,force_india,12,,+1 Lap,1.0,10
2018,20,interlagos,brendon_hartley,1989-11-10,New Zealander,toro_rosso,16,,+1 Lap,0.0,11
2018,20,interlagos,sainz,1994-09-01,Spanish,renault,15,,+1 Lap,0.0,12
2018,20,interlagos,gasly,1996-02-07,French,toro_rosso,9,,+1 Lap,0.0,13
2018,20,interlagos,vandoorne,1992-03-26,Belgian,mclaren,20,,+1 Lap,0.0,14
2018,20,interlagos,ocon,1996-09-17,French,force_india,18,,+1 Lap,0.0,15
2018,20,interlagos,sirotkin,1995-08-27,Russian,williams,14,,+2 Laps,0.0,16
2018,20,interlagos,alonso,1981-07-29,Spanish,mclaren,17,,+2 Laps,0.0,17
2018,20,interlagos,stroll,1998-10-29,Canadian,williams,19,,+2 Laps,0.0,18
2018,20,interlagos,hulkenberg,1987-08-19,German,renault,13,,Overheating,0.0,19
2018,20,interlagos,ericsson,1990-09-02,Swedish,sauber,6,,Collision,0.0,20
2018,21,yas_marina,hamilton,1985-01-07,British,mercedes,1,5980382.0,Finished,25.0,1
2018,21,yas_marina,vettel,1987-07-03,German,ferrari,3,5982963.0,Finished,18.0,2
2018,21,yas_marina,max_verstappen,1997-09-30,Dutch,red_bull,6,5993088.0,Finished,15.0,3
2018,21,yas_marina,ricciardo,1989-07-01,Australian,red_bull,5,5995761.0,Finished,12.0,4
2018,21,yas_marina,bottas,1989-08-28,Finnish,mercedes,2,6028339.0,Finished,10.0,5
2018,21,yas_marina,sainz,1994-09-01,Spanish,renault,11,6052930.0,Finished,8.0,6
2018,21,yas_marina,leclerc,1997-10-16,Monegasque,sauber,8,6071171.0,Finished,6.0,7
2018,21,yas_marina,perez,1990-01-26,Mexican,force_india,14,6071657.0,Finished,4.0,8
2018,21,yas_marina,grosjean,1986-04-17,French,haas,7,,+1 Lap,2.0,9
2018,21,yas_marina,kevin_magnussen,1992-10-05,Danish,haas,13,,+1 Lap,1.0,10
2018,21,yas_marina,alonso,1981-07-29,Spanish,mclaren,15,,+1 Lap,0.0,11
2018,21,yas_marina,brendon_hartley,1989-11-10,New Zealander,toro_rosso,16,,+1 Lap,0.0,12
2018,21,yas_marina,stroll,1998-10-29,Canadian,williams,20,,+1 Lap,0.0,13
2018,21,yas_marina,vandoorne,1992-03-26,Belgian,mclaren,18,,+1 Lap,0.0,14
2018,21,yas_marina,sirotkin,1995-08-27,Russian,williams,19,,+1 Lap,0.0,15
2018,21,yas_marina,gasly,1996-02-07,French,toro_rosso,17,,Engine,0.0,16
2018,21,yas_marina,ocon,1996-09-17,French,force_india,9,,Engine,0.0,17
2018,21,yas_marina,ericsson,1990-09-02,Swedish,sauber,12,,Power loss,0.0,18
2018,21,yas_marina,raikkonen,1979-10-17,Finnish,ferrari,4,,Power loss,0.0,19
2018,21,yas_marina,hulkenberg,1987-08-19,German,renault,10,,Collision,0.0,20
2019,1,albert_park,bottas,1989-08-28,Finnish,mercedes,2,5127325.0,Finished,26.0,1
2019,1,albert_park,hamilton,1985-01-07,British,mercedes,1,5148211.0,Finished,18.0,2
2019,1,albert_park,max_verstappen,1997-09-30,Dutch,red_bull,4,5149845.0,Finished,15.0,3
2019,1,albert_park,vettel,1987-07-03,German,ferrari,3,5184434.0,Finished,12.0,4
2019,1,albert_park,leclerc,1997-10-16,Monegasque,ferrari,5,5185528.0,Finished,10.0,5
2019,1,albert_park,kevin_magnussen,1992-10-05,Danish,haas,7,5214481.0,Finished,8.0,6
2019,1,albert_park,hulkenberg,1987-08-19,German,renault,11,,+1 Lap,6.0,7
2019,1,albert_park,raikkonen,1979-10-17,Finnish,alfa,9,,+1 Lap,4.0,8
2019,1,albert_park,stroll,1998-10-29,Canadian,racing_point,16,,+1 Lap,2.0,9
2019,1,albert_park,kvyat,1994-04-26,Russian,toro_rosso,15,,+1 Lap,1.0,10
2019,1,albert_park,gasly,1996-02-07,French,red_bull,17,,+1 Lap,0.0,11
2019,1,albert_park,norris,1999-11-13,British,mclaren,8,,+1 Lap,0.0,12
2019,1,albert_park,perez,1990-01-26,Mexican,racing_point,10,,+1 Lap,0.0,13
2019,1,albert_park,albon,1996-03-23,Thai,toro_rosso,13,,+1 Lap,0.0,14
2019,1,albert_park,giovinazzi,1993-12-14,Italian,alfa,14,,+1 Lap,0.0,15
2019,1,albert_park,russell,1998-02-15,British,williams,19,,+2 Laps,0.0,16
2019,1,albert_park,kubica,1984-12-07,Polish,williams,20,,+3 Laps,0.0,17
2019,1,albert_park,grosjean,1986-04-17,French,haas,6,,Wheel,0.0,18
2019,1,albert_park,ricciardo,1989-07-01,Australian,renault,12,,Damage,0.0,19
2019,1,albert_park,sainz,1994-09-01,Spanish,mclaren,18,,Engine,0.0,20
2019,2,bahrain,hamilton,1985-01-07,British,mercedes,3,5661295.0,Finished,25.0,1
2019,2,bahrain,bottas,1989-08-28,Finnish,mercedes,4,5664275.0,Finished,18.0,2
2019,2,bahrain,leclerc,1997-10-16,Monegasque,ferrari,1,5667426.0,Finished,16.0,3
2019,2,bahrain,max_verstappen,1997-09-30,Dutch,red_bull,5,5667703.0,Finished,12.0,4
2019,2,bahrain,vettel,1987-07-03,German,ferrari,2,5697363.0,Finished,10.0,5
2019,2,bahrain,norris,1999-11-13,British,mclaren,9,5707049.0,Finished,8.0,6
2019,2,bahrain,raikkonen,1979-10-17,Finnish,alfa,8,5708765.0,Finished,6.0,7
2019,2,bahrain,gasly,1996-02-07,French,red_bull,13,5719389.0,Finished,4.0,8
2019,2,bahrain,albon,1996-03-23,Thai,toro_rosso,12,5723992.0,Finished,2.0,9
2019,2,bahrain,perez,1990-01-26,Mexican,racing_point,14,5724991.0,Finished,1.0,10
2019,2,bahrain,giovinazzi,1993-12-14,Italian,alfa,16,5725894.0,Finished,0.0,11
2019,2,bahrain,kvyat,1994-04-26,Russian,toro_rosso,15,,+1 Lap,0.0,12
2019,2,bahrain,kevin_magnussen,1992-10-05,Danish,haas,6,,+1 Lap,0.0,13
2019,2,bahrain,stroll,1998-10-29,Canadian,racing_point,18,,+1 Lap,0.0,14
2019,2,bahrain,russell,1998-02-15,British,williams,19,,+1 Lap,0.0,15
2019,2,bahrain,kubica,1984-12-07,Polish,williams,20,,+2 Laps,0.0,16
2019,2,bahrain,hulkenberg,1987-08-19,German,renault,17,,Engine,0.0,17
2019,2,bahrain,ricciardo,1989-07-01,Australian,renault,10,,Out of fuel,0.0,18
2019,2,bahrain,sainz,1994-09-01,Spanish,mclaren,7,,Collision damage,0.0,19
2019,2,bahrain,grosjean,1986-04-17,French,haas,11,,Retired,0.0,20
2019,3,shanghai,hamilton,1985-01-07,British,mercedes,2,5526350.0,Finished,25.0,1
2019,3,shanghai,bottas,1989-08-28,Finnish,mercedes,1,5532902.0,Finished,18.0,2
2019,3,shanghai,vettel,1987-07-03,German,ferrari,3,5540124.0,Finished,15.0,3
2019,3,shanghai,max_verstappen,1997-09-30,Dutch,red_bull,5,5553977.0,Finished,12.0,4
2019,3,shanghai,leclerc,1997-10-16,Monegasque,ferrari,4,5557626.0,Finished,10.0,5
2019,3,shanghai,gasly,1996-02-07,French,red_bull,6,5615657.0,Finished,9.0,6
2019,3,shanghai,ricciardo,1989-07-01,Australian,renault,7,,+1 Lap,6.0,7
2019,3,shanghai,perez,1990-01-26,Mexican,racing_point,12,,+1 Lap,4.0,8
2019,3,shanghai,raikkonen,1979-10-17,Finnish,alfa,13,,+1 Lap,2.0,9
2019,3,shanghai,albon,1996-03-23,Thai,toro_rosso,0,,+1 Lap,1.0,10
2019,3,shanghai,grosjean,1986-04-17,French,haas,10,,+1 Lap,0.0,11
2019,3,shanghai,stroll,1998-10-29,Canadian,racing_point,16,,+1 Lap,0.0,12
2019,3,shanghai,kevin_magnussen,1992-10-05,Danish,haas,9,,+1 Lap,0.0,13
2019,3,shanghai,sainz,1994-09-01,Spanish,mclaren,14,,+1 Lap,0.0,14
2019,3,shanghai,giovinazzi,1993-12-14,Italian,alfa,19,,+1 Lap,0.0,15
2019,3,shanghai,russell,1998-02-15,British,williams,17,,+2 Laps,0.0,16
2019,3,shanghai,kubica,1984-12-07,Polish,williams,18,,+2 Laps,0.0,17
2019,3,shanghai,norris,1999-11-13,British,mclaren,15,,Collision,0.0,18
2019,3,shanghai,kvyat,1994-04-26,Russian,toro_rosso,11,,Collision,0.0,19
2019,3,shanghai,hulkenberg,1987-08-19,German,renault,8,,Power Unit,0.0,20
2019,4,baku,bottas,1989-08-28,Finnish,mercedes,1,5512942.0,Finished,25.0,1
2019,4,baku,hamilton,1985-01-07,British,mercedes,2,5514466.0,Finished,18.0,2
2019,4,baku,vettel,1987-07-03,German,ferrari,3,5524681.0,Finished,15.0,3
2019,4,baku,max_verstappen,1997-09-30,Dutch,red_bull,4,5530435.0,Finished,12.0,4
2019,4,baku,leclerc,1997-10-16,Monegasque,ferrari,8,5582049.0,Finished,11.0,5
2019,4,baku,perez,1990-01-26,Mexican,racing_point,5,5589358.0,Finished,8.0,6
2019,4,baku,sainz,1994-09-01,Spanish,mclaren,9,5596768.0,Finished,6.0,7
2019,4,baku,norris,1999-11-13,British,mclaren,7,5613210.0,Finished,4.0,8
2019,4,baku,stroll,1998-10-29,Canadian,racing_point,13,5616758.0,Finished,2.0,9
2019,4,baku,raikkonen,1979-10-17,Finnish,alfa,0,,+1 Lap,1.0,10
2019,4,baku,albon,1996-03-23,Thai,toro_rosso,11,,+1 Lap,0.0,11
2019,4,baku,giovinazzi,1993-12-14,Italian,alfa,17,,+1 Lap,0.0,12
2019,4,baku,kevin_magnussen,1992-10-05,Danish,haas,12,,+1 Lap,0.0,13
2019,4,baku,hulkenberg,1987-08-19,German,renault,15,,+1 Lap,0.0,14
2019,4,baku,russell,1998-02-15,British,williams,16,,+2 Laps,0.0,15
2019,4,baku,kubica,1984-12-07,Polish,williams,0,,+2 Laps,0.0,16
2019,4,baku,gasly,1996-02-07,French,red_bull,0,,Transmission,0.0,17
2019,4,baku,grosjean,1986-04-17,French,haas,14,,Brakes,0.0,18
2019,4,baku,kvyat,1994-04-26,Russian,toro_rosso,6,,Collision,0.0,19
2019,4,baku,ricciardo,1989-07-01,Australian,renault,10,,Collision,0.0,20
2019,5,catalunya,hamilton,1985-01-07,British,mercedes,2,5750443.0,Finished,26.0,1
2019,5,catalunya,bottas,1989-08-28,Finnish,mercedes,1,5754517.0,Finished,18.0,2
2019,5,catalunya,max_verstappen,1997-09-30,Dutch,red_bull,4,5758122.0,Finished,15.0,3
2019,5,catalunya,vettel,1987-07-03,German,ferrari,3,5759610.0,Finished,12.0,4
