season,round,driver,driver_points,driver_wins,driver_standings_pos
2016,21,daniel_ricciardo,256.0,1,3
2016,21,sebastian_vettel,212.0,0,4
2016,21,max_verstappen,204.0,1,5
2016,21,kimi_raikkonen,186.0,0,6
2016,21,sergio_perez,101.0,0,7
2016,21,valtteri_bottas,85.0,0,8
2016,21,nico_hulkenberg,72.0,0,9
2016,21,fernando_alonso,54.0,0,10
2016,21,felipe_massa,53.0,0,11
2016,21,carlos_sainz,46.0,0,12
2016,21,romain_grosjean,29.0,0,13
2016,21,daniil_kvyat,25.0,0,14
2016,21,jenson_button,21.0,0,15
2016,21,kevin_magnussen,7.0,0,16
2016,21,felipe_nasr,2.0,0,17
2016,21,jolyon_palmer,1.0,0,18
2016,21,pascal_wehrlein,1.0,0,19
2016,21,stoffel_vandoorne,1.0,0,20
2016,21,esteban_gutierrez,0.0,0,21
2016,21,marcus_ericsson,0.0,0,22
2016,21,esteban_ocon,0.0,0,23
2016,21,rio_haryanto,0.0,0,24
2017,1,sebastian_vettel,25.0,1,1
2017,1,lewis_hamilton,18.0,0,2
2017,1,valtteri_bottas,15.0,0,3
2017,1,kimi_raikkonen,12.0,0,4
2017,1,max_verstappen,10.0,0,5
2017,1,felipe_massa,8.0,0,6
2017,1,sergio_perez,6.0,0,7
2017,1,carlos_sainz,4.0,0,8
2017,1,daniil_kvyat,2.0,0,9
2017,1,esteban_ocon,1.0,0,10
2017,1,nico_hulkenberg,0.0,0,11
2017,1,antonio_giovinazzi,0.0,0,12
2017,1,stoffel_vandoorne,0.0,0,13
2017,1,fernando_alonso,0.0,0,14
2017,1,kevin_magnussen,0.0,0,15
2017,1,lance_stroll,0.0,0,16
2017,1,daniel_ricciardo,0.0,0,17
2017,1,marcus_ericsson,0.0,0,18
2017,1,jolyon_palmer,0.0,0,19
2017,1,romain_grosjean,0.0,0,20
2017,2,sebastian_vettel,43.0,1,1
2017,2,lewis_hamilton,43.0,1,2
2017,2,max_verstappen,25.0,0,3
2017,2,valtteri_bottas,23.0,0,4
2017,2,kimi_raikkonen,22.0,0,5
2017,2,daniel_ricciardo,12.0,0,6
2017,2,carlos_sainz,10.0,0,7
2017,2,felipe_massa,8.0,0,8
2017,2,sergio_perez,8.0,0,9
2017,2,kevin_magnussen,4.0,0,10
2017,2,daniil_kvyat,2.0,0,11
2017,2,esteban_ocon,2.0,0,12
2017,2,nico_hulkenberg,0.0,0,13
2017,2,romain_grosjean,0.0,0,14
2017,2,antonio_giovinazzi,0.0,0,15
2017,2,stoffel_vandoorne,0.0,0,16
2017,2,jolyon_palmer,0.0,0,17
2017,2,marcus_ericsson,0.0,0,18
2017,2,fernando_alonso,0.0,0,19
2017,2,lance_stroll,0.0,0,20
2017,3,sebastian_vettel,68.0,2,1
2017,3,lewis_hamilton,61.0,1,2
2017,3,valtteri_bottas,38.0,0,3
2017,3,kimi_raikkonen,34.0,0,4
2017,3,max_verstappen,25.0,0,5
2017,3,daniel_ricciardo,22.0,0,6
2017,3,felipe_massa,16.0,0,7
2017,3,sergio_perez,14.0,0,8
2017,3,carlos_sainz,10.0,0,9
2017,3,romain_grosjean,4.0,0,10
2017,3,kevin_magnussen,4.0,0,11
2017,3,esteban_ocon,3.0,0,12
2017,3,nico_hulkenberg,2.0,0,13
2017,3,daniil_kvyat,2.0,0,14
2017,3,pascal_wehrlein,0.0,0,15
2017,3,antonio_giovinazzi,0.0,0,16
2017,3,jolyon_palmer,0.0,0,17
2017,3,stoffel_vandoorne,0.0,0,18
2017,3,fernando_alonso,0.0,0,19
2017,3,marcus_ericsson,0.0,0,20
2017,3,lance_stroll,0.0,0,21
2017,4,sebastian_vettel,86.0,2,1
2017,4,lewis_hamilton,73.0,1,2
2017,4,valtteri_bottas,63.0,1,3
2017,4,kimi_raikkonen,49.0,0,4
2017,4,max_verstappen,35.0,0,5
2017,4,daniel_ricciardo,22.0,0,6
2017,4,sergio_perez,22.0,0,7
2017,4,felipe_massa,18.0,0,8
2017,4,carlos_sainz,11.0,0,9
2017,4,esteban_ocon,9.0,0,10
2017,4,nico_hulkenberg,6.0,0,11
2017,4,romain_grosjean,4.0,0,12
2017,4,kevin_magnussen,4.0,0,13
2017,4,daniil_kvyat,2.0,0,14
2017,4,pascal_wehrlein,0.0,0,15
2017,4,lance_stroll,0.0,0,16
2017,4,antonio_giovinazzi,0.0,0,17
2017,4,jolyon_palmer,0.0,0,18
2017,4,stoffel_vandoorne,0.0,0,19
2017,4,fernando_alonso,0.0,0,20
2017,4,marcus_ericsson,0.0,0,21
2017,5,sebastian_vettel,104.0,2,1
2017,5,lewis_hamilton,98.0,2,2
2017,5,valtteri_bottas,63.0,1,3
2017,5,kimi_raikkonen,49.0,0,4
2017,5,daniel_ricciardo,37.0,0,5
2017,5,max_verstappen,35.0,0,6
2017,5,sergio_perez,34.0,0,7
2017,5,esteban_ocon,19.0,0,8
2017,5,felipe_massa,18.0,0,9
2017,5,carlos_sainz,17.0,0,10
2017,5,nico_hulkenberg,14.0,0,11
2017,5,romain_grosjean,5.0,0,12
2017,5,pascal_wehrlein,4.0,0,13
2017,5,kevin_magnussen,4.0,0,14
2017,5,daniil_kvyat,4.0,0,15
2017,5,marcus_ericsson,0.0,0,16
2017,5,lance_stroll,0.0,0,17
2017,5,fernando_alonso,0.0,0,18
2017,5,antonio_giovinazzi,0.0,0,19
2017,5,jolyon_palmer,0.0,0,20
2017,5,stoffel_vandoorne,0.0,0,21
2017,6,sebastian_vettel,129.0,3,1
2017,6,lewis_hamilton,104.0,2,2
2017,6,valtteri_bottas,75.0,1,3
2017,6,kimi_raikkonen,67.0,0,4
2017,6,daniel_ricciardo,52.0,0,5
2017,6,max_verstappen,45.0,0,6
2017,6,sergio_perez,34.0,0,7
2017,6,carlos_sainz,25.0,0,8
2017,6,felipe_massa,20.0,0,9
2017,6,esteban_ocon,19.0,0,10
2017,6,nico_hulkenberg,14.0,0,11
2017,6,romain_grosjean,9.0,0,12
2017,6,kevin_magnussen,5.0,0,13
2017,6,pascal_wehrlein,4.0,0,14
2017,6,daniil_kvyat,4.0,0,15
2017,6,jolyon_palmer,0.0,0,16
2017,6,marcus_ericsson,0.0,0,17
2017,6,lance_stroll,0.0,0,18
2017,6,fernando_alonso,0.0,0,19
2017,6,antonio_giovinazzi,0.0,0,20
2017,6,stoffel_vandoorne,0.0,0,21
2017,6,jenson_button,0.0,0,22
2017,7,sebastian_vettel,141.0,3,1
2017,7,lewis_hamilton,129.0,3,2
2017,7,valtteri_bottas,93.0,1,3
2017,7,kimi_raikkonen,73.0,0,4
2017,7,daniel_ricciardo,67.0,0,5
2017,7,max_verstappen,45.0,0,6
2017,7,sergio_perez,44.0,0,7
2017,7,esteban_ocon,27.0,0,8
2017,7,carlos_sainz,25.0,0,9
2017,7,felipe_massa,20.0,0,10
2017,7,nico_hulkenberg,18.0,0,11
2017,7,romain_grosjean,10.0,0,12
2017,7,kevin_magnussen,5.0,0,13
2017,7,pascal_wehrlein,4.0,0,14
2017,7,daniil_kvyat,4.0,0,15
2017,7,lance_stroll,2.0,0,16
2017,7,jolyon_palmer,0.0,0,17
2017,7,marcus_ericsson,0.0,0,18
2017,7,fernando_alonso,0.0,0,19
2017,7,antonio_giovinazzi,0.0,0,20
2017,7,stoffel_vandoorne,0.0,0,21
2017,7,jenson_button,0.0,0,22
2017,8,sebastian_vettel,153.0,3,1
2017,8,lewis_hamilton,139.0,3,2
2017,8,valtteri_bottas,111.0,1,3
2017,8,daniel_ricciardo,92.0,1,4
2017,8,kimi_raikkonen,73.0,0,5
2017,8,max_verstappen,45.0,0,6
2017,8,sergio_perez,44.0,0,7
2017,8,esteban_ocon,35.0,0,8
2017,8,carlos_sainz,29.0,0,9
2017,8,felipe_massa,20.0,0,10
2017,8,nico_hulkenberg,18.0,0,11
